sentences,tokens,ner_tokens,FUNDAMENTO,DATA,ORGANIZACAO,PESSOA,PRODUTODELEI,LOCAL,EVENTO,lem_sentence,stem_sentence,id
por essas razões solicitamos o apoio dos nobres pares para a aprovação deste projeto de lei .,"['por', 'essas', 'razões', 'solicitamos', 'o', 'apoio', 'dos', 'nobres', 'pares', 'para', 'a', 'aprovação', 'deste', 'projeto', 'de', 'lei', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,razão solicitar nobre par aprovação projeto lei,ra solicit nobr par aprov projet lei,732
essa nova forma de controle de velocidade já está sendo utilizada com sucesso em diversos países do mundo .,"['essa', 'nova', 'forma', 'de', 'controle', 'de', 'velocidade', 'já', 'está', 'sendo', 'utilizada', 'com', 'sucesso', 'em', 'diversos', 'países', 'do', 'mundo', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,controle velocidade ser utilizar sucesso diversos país mundo,control veloc send utiliz sucess divers país mund,733
"justificação o projeto de resolução que ora apresentamos tem como objetivo dar ao plenário 2 , do anexo ii , da câmara dos deputados , o nome do saudoso deputado paulo kobayashi , com isso prestando-lhe justa e merecida homenagem .","['justificação', 'o', 'projeto', 'de', 'resolução', 'que', 'ora', 'apresentamos', 'tem', 'como', 'objetivo', 'dar', 'ao', 'plenário', '2', ',', 'do', 'anexo', 'ii', ',', 'da', 'câmara', 'dos', 'deputados', ',', 'o', 'nome', 'do', 'saudoso', 'deputado', 'paulo', 'kobayashi', ',', 'com', 'isso', 'prestando-lhe', 'justa', 'e', 'merecida', 'homenagem', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,2,0,1,0,justificação projeto resolução apresentar objetivo plenário 2 anexo ii câmara deputado nome saudoso deputado paulo Kobayashi prestando ele justo merecido homenagem,justific projet resoluç apresent obje plen 2 anex ii câm deput nom saud deput paul kobayash prestando-lh just merec homen,734
"julgamos oportuno propor novo projeto , mais sucinto , que reconhece a importância desses profissionais , define suas atribuições e estabelece sua jornada .","['julgamos', 'oportuno', 'propor', 'novo', 'projeto', ',', 'mais', 'sucinto', ',', 'que', 'reconhece', 'a', 'importância', 'desses', 'profissionais', ',', 'define', 'suas', 'atribuições', 'e', 'estabelece', 'sua', 'jornada', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,julgar oportuno propor projeto sucinto reconhecer importância de esse profissional definir atribuição estabelecer jornada,julg oportun prop projet sucint reconhec import dess profiss defin atribu estabelec jorn,735
"a norma proposta se caracteriza por deixar muito claro que existe uma deficiência no sistema eleitoral e partidário quando os cargos de representação política se revelam , na prática , um quase monopólio dos homens .","['a', 'norma', 'proposta', 'se', 'caracteriza', 'por', 'deixar', 'muito', 'claro', 'que', 'existe', 'uma', 'deficiência', 'no', 'sistema', 'eleitoral', 'e', 'partidário', 'quando', 'os', 'cargos', 'de', 'representação', 'política', 'se', 'revelam', ',', 'na', 'prática', ',', 'um', 'quase', 'monopólio', 'dos', 'homens', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,norma propostar caracterizar deixar claro existir deficiência eleitoral partidário cargo representação político revelar prática quase monopólio homem,norm propost caracteriz deix clar exist defici eleitor partid carg represent polít revel prát quas monopóli hom,736
uma forma importante de combater esta exploração ilegal e predatória é diminuindo a demanda do mercado por madeira de origem nativa .,"['uma', 'forma', 'importante', 'de', 'combater', 'esta', 'exploração', 'ilegal', 'e', 'predatória', 'é', 'diminuindo', 'a', 'demanda', 'do', 'mercado', 'por', 'madeira', 'de', 'origem', 'nativa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,importante combater exploração ilegal predatório diminuir demanda mercado madeira origem nativo,import combat explor ileg predatór diminu demand merc mad orig nativ,737
"entre as estratégias referidas no inciso ii , será adotado o reforço escolar , ministrado : i - por docentes , respeitada sua jornada e condições de trabalho ; ii - por alunos mais graduados que tenham demonstrado proficiência no conteúdo objeto do reforço .","['entre', 'as', 'estratégias', 'referidas', 'no', 'inciso', 'ii', ',', 'será', 'adotado', 'o', 'reforço', 'escolar', ',', 'ministrado', ':', 'i', '-', 'por', 'docentes', ',', 'respeitada', 'sua', 'jornada', 'e', 'condições', 'de', 'trabalho', ';', 'ii', '-', 'por', 'alunos', 'mais', 'graduados', 'que', 'tenham', 'demonstrado', 'proficiência', 'no', 'conteúdo', 'objeto', 'do', 'reforço', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,estratégia referir inciso ii ser adotar reforço escolar ministrar i docente respeitar jornada condição trabalho ii aluno graduado ter demonstrar proficiência conteúdo objeto reforço,estratég refer incis ii ser adot reforç escol ministr i docent respeit jorn cond trabalh ii alun gradu tenh demonstr profici conteúd objet reforç,738
"§ 1º a região administrativa de que trata este artigo é constituída pelo distrito federal , pelos municípios de abadiânia , água fria de goiás , águas lindas de goiás , alexânia , alto paraíso de goiás , alvorada do norte , barro alto , cabeceiras , cavalcante , cidade ocidental , cocalzinho de goiás , corumbá de goiás , cristalina , flores de goiás , formosa , goianésia , jaraguá , luziânia , mimoso de goiás , niquelândia , novo gama , padre bernardo , pirenópolis , planaltina , santo antônio do descoberto , são joão d ’ aliança , simolândia , uruaçu , valparaíso de goiás , vila boa e vila propício , no estado de p l p n .1 9 2 / 2 0 1 9 a p re s e n ta ç ã o : 1 4 / 0 8 / 2 0 1 9 1 9 : 3 1 goiás , e de arinos , buritis , cabeceira grande e unaí , no estado de minas gerais .","['§', '1º', 'a', 'região', 'administrativa', 'de', 'que', 'trata', 'este', 'artigo', 'é', 'constituída', 'pelo', 'distrito', 'federal', ',', 'pelos', 'municípios', 'de', 'abadiânia', ',', 'água', 'fria', 'de', 'goiás', ',', 'águas', 'lindas', 'de', 'goiás', ',', 'alexânia', ',', 'alto', 'paraíso', 'de', 'goiás', ',', 'alvorada', 'do', 'norte', ',', 'barro', 'alto', ',', 'cabeceiras', ',', 'cavalcante', ',', 'cidade', 'ocidental', ',', 'cocalzinho', 'de', 'goiás', ',', 'corumbá', 'de', 'goiás', ',', 'cristalina', ',', 'flores', 'de', 'goiás', ',', 'formosa', ',', 'goianésia', ',', 'jaraguá', ',', 'luziânia', ',', 'mimoso', 'de', 'goiás', ',', 'niquelândia', ',', 'novo', 'gama', ',', 'padre', 'bernardo', ',', 'pirenópolis', ',', 'planaltina', ',', 'santo', 'antônio', 'do', 'descoberto', ',', 'são', 'joão', 'd', '’', 'aliança', ',', 'simolândia', ',', 'uruaçu', ',', 'valparaíso', 'de', 'goiás', ',', 'vila', 'boa', 'e', 'vila', 'propício', ',', 'no', 'estado', 'de', 'p', 'l', 'p', 'n', '.1', '9', '2', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '1', '4', '/', '0', '8', '/', '2', '0', '1', '9', '1', '9', ':', '3', '1', 'goiás', ',', 'e', 'de', 'arinos', ',', 'buritis', ',', 'cabeceira', 'grande', 'e', 'unaí', ',', 'no', 'estado', 'de', 'minas', 'gerais', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O', 'O', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'B-LOCAL', 'I-LOCAL', 'O']",0,0,0,0,0,37,0,1º região administrativo tratar artigo constituir distrito federal município abadiânia água fria goiás água lindo goiá alexânia alto paraíso goiás alvorada norte barro alto cabeceira cavalcante cidade ocidental cocalzinho goiás Corumbá goiás cristalino flor goiás formoso goianésia Jaraguá luziânia mimoso goiá niquelândia gama padre Bernardo pirenópolis planaltino santo antônio descobrir João d aliança simolândia uruaçu valparaíso goiá Vila vila propício p l p n .1 9 2 2 0 1 9 p re s n ta ç ã 1 4 0 8 2 0 1 9 1 9 3 1 goiá Arinos buritis cabeceira unaí mina geral,1º reg administr trat artig constitu distrit feder municípi abadiân águ fri goi águ lind goi alexân alt paraís goi alvor nort barr alt cabec cavalc cidad ocident cocal goi corumb goi cristalin fl goi form goianés jaragu luziân mim goi niquelând gam padr bernard pirenópolil planaltin sant antôni descobert joã d alianç simolând uruaçu valparaís goi vil vil propíci p l p n .1 9 2 2 0 1 9 p re s n ta ç ã 1 4 0 8 2 0 1 9 1 9 3 1 goi arin buritil cabec unaí min geral,739
"lincoln portela ) altera a lei nº 12.305 , de 2 de agosto de 2010 , para obrigar supermercados e hipermercados a recolherem embalagens de plástico , latas de alumínio e garrafas de vidro para entrega a cooperativas de catadores de materiais reutilizáveis e recicláveis ou para a coleta seletiva .","['lincoln', 'portela', ')', 'altera', 'a', 'lei', 'nº', '12.305', ',', 'de', '2', 'de', 'agosto', 'de', '2010', ',', 'para', 'obrigar', 'supermercados', 'e', 'hipermercados', 'a', 'recolherem', 'embalagens', 'de', 'plástico', ',', 'latas', 'de', 'alumínio', 'e', 'garrafas', 'de', 'vidro', 'para', 'entrega', 'a', 'cooperativas', 'de', 'catadores', 'de', 'materiais', 'reutilizáveis', 'e', 'recicláveis', 'ou', 'para', 'a', 'coleta', 'seletiva', '.']","['B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'I-PESSOA', 'I-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,2,0,0,0,Lincoln portela alterar lei nº 12.305 2 agosto 2010 obrigar supermercado hipermercado recolher embalagem plástico lata alumínio garrafa vidro entregar cooperativa catador material reutilizável reciclável coleta seletivo,lincoln portel alt lei nº 12.305 2 agost 2010 obrig supermerc hipermerc recolh embal plás lat alumíni garraf vidr entreg cooper cat mater reutiliz recicl colet sele,740
"no presente caso , nosso projeto de lei desloca a atenção de todos neste parlamento para a gestão do lixo urbano , para o tratamento adequado dos resíduos sólidos e hospitalares , elementos ainda a aguardar solução definitiva , em função da ausência de recursos em montante suficiente dirigidos ao setor .","['no', 'presente', 'caso', ',', 'nosso', 'projeto', 'de', 'lei', 'desloca', 'a', 'atenção', 'de', 'todos', 'neste', 'parlamento', 'para', 'a', 'gestão', 'do', 'lixo', 'urbano', ',', 'para', 'o', 'tratamento', 'adequado', 'dos', 'resíduos', 'sólidos', 'e', 'hospitalares', ',', 'elementos', 'ainda', 'a', 'aguardar', 'solução', 'definitiva', ',', 'em', 'função', 'da', 'ausência', 'de', 'recursos', 'em', 'montante', 'suficiente', 'dirigidos', 'ao', 'setor', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,0,0,presente caso projeto lei deslocar atenção parlamento gestão lixo urbano tratamento adequado resíduo sólido hospitalar elemento aguardar solução definitivo função ausência recurso montante suficiente dirigir setor,pres cas projet lei desloc atenç parl gest lix urban trat adequ resídu sól hospital element aguard soluç defini funç aus recurs mont sufici dirig set,741
"ademais , é preciso , para que essa relevante avaliação tenha escala maior e possa atender , de fato , aos seus demandantes , alterar , especificamente no caso dos p l n .4 8 6 5 / 2 0 1 9 a p re s e n ta ç ã o : 0 4 / 0 9 / 2 0 1 9 1 2 : 4 2 3 cursos de medicina , o art . 48 da lei nº 9.394 , de 20 de dezembro de 1996 — lei de diretrizes e bases da educação nacional ( ldb ) — para permitir que toda e qualquer instituição de ensino superior brasileira que tenha curso de medicina reconhecido pelo mec possa contribuir para organizar e aplicar o revalida , bem como revalidar os diplomas de cursos superiores de medicina concluídos no estrangeiro .","['ademais', ',', 'é', 'preciso', ',', 'para', 'que', 'essa', 'relevante', 'avaliação', 'tenha', 'escala', 'maior', 'e', 'possa', 'atender', ',', 'de', 'fato', ',', 'aos', 'seus', 'demandantes', ',', 'alterar', ',', 'especificamente', 'no', 'caso', 'dos', 'p', 'l', 'n', '.4', '8', '6', '5', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '0', '4', '/', '0', '9', '/', '2', '0', '1', '9', '1', '2', ':', '4', '2', '3', 'cursos', 'de', 'medicina', ',', 'o', 'art', '.', '48', 'da', 'lei', 'nº', '9.394', ',', 'de', '20', 'de', 'dezembro', 'de', '1996', '—', 'lei', 'de', 'diretrizes', 'e', 'bases', 'da', 'educação', 'nacional', '(', 'ldb', ')', '—', 'para', 'permitir', 'que', 'toda', 'e', 'qualquer', 'instituição', 'de', 'ensino', 'superior', 'brasileira', 'que', 'tenha', 'curso', 'de', 'medicina', 'reconhecido', 'pelo', 'mec', 'possa', 'contribuir', 'para', 'organizar', 'e', 'aplicar', 'o', 'revalida', ',', 'bem', 'como', 'revalidar', 'os', 'diplomas', 'de', 'cursos', 'superiores', 'de', 'medicina', 'concluídos', 'no', 'estrangeiro', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2,0,1,0,1,0,0,preciso relevante avaliação ter escala poder atender fato demandante alterar especificamente caso p l n .4 8 6 5 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 2 4 2 3 curso medicina art 48 lei nº 9.394 20 dezembro 1996 lei diretriz base educação nacional ldb permitir instituição ensino alto brasileira ter curso medicina reconhecer mec poder contribuir organizar aplicar revalida revalidar diploma curso alto medicina concluír estrangeiro,precis relev avali tenh escal poss atend fat demand alter especific cas p l n .4 8 6 5 2 0 1 9 p re s n ta ç ã 0 4 0 9 2 0 1 9 1 2 4 2 3 curs medicin art 48 lei nº 9.394 20 dezembr 1996 lei diretriz bas educ nacion ldb permit institu ensin superi brasil tenh curs medicin reconhec mec poss contribu organiz aplic reval revalid diplom curs superi medicin conclu estrang,742
"ii – quanto à receita : o lançamento e o recebimento de toda a receita , incluindo taxas , anuidades , multas e outras contribuições a serem pagas pelos profissionais ; art . 4º esta lei entra em vigor 45 ( quarenta e cinco ) dias após a data de sua publicação oficial .","['ii', '–', 'quanto', 'à', 'receita', ':', 'o', 'lançamento', 'e', 'o', 'recebimento', 'de', 'toda', 'a', 'receita', ',', 'incluindo', 'taxas', ',', 'anuidades', ',', 'multas', 'e', 'outras', 'contribuições', 'a', 'serem', 'pagas', 'pelos', 'profissionais', ';', 'art', '.', '4º', 'esta', 'lei', 'entra', 'em', 'vigor', '45', '(', 'quarenta', 'e', 'cinco', ')', 'dias', 'após', 'a', 'data', 'de', 'sua', 'publicação', 'oficial', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,ii receita lançamento recebimento receita incluir taxa anuidade multa contribuição ser pagas profissional art 4º lei entrar vigor 45 quarenta dia data publicação oficial,ii receit lanç receb receit inclu tax anuidad mult contribu ser pag profiss art 4º lei entr vig 45 quarent dia dat public ofic,743
"art . 2º o art . 87 da lei nº 9.503 , de 1997 , passa a vigorar acrescido do seguinte parágrafo : “ art . 87 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .","['art', '.', '2º', 'o', 'art', '.', '87', 'da', 'lei', 'nº', '9.503', ',', 'de', '1997', ',', 'passa', 'a', 'vigorar', 'acrescido', 'do', 'seguinte', 'parágrafo', ':', '“', 'art', '.', '87', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,0,0,0,0,art 2º art 87 lei nº 9.503 1997 passar vigorar acrescer seguinte parágrafo art 87,art 2º art 87 lei nº 9.503 1997 pass vigor acresc seguint parágraf art 87,744
( nr ) “ art . 21,"['(', 'nr', ')', '“', 'art', '.', '21']","['O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,nr art 21,nr art 21,745
"§ 6º incidindo a demarcação sobre propriedades com justo título e boa-fé , além da indenização das benfeitorias , a que se refere o § 4º , o proprietário fará jus à indenização da terra nua .","['§', '6º', 'incidindo', 'a', 'demarcação', 'sobre', 'propriedades', 'com', 'justo', 'título', 'e', 'boa-fé', ',', 'além', 'da', 'indenização', 'das', 'benfeitorias', ',', 'a', 'que', 'se', 'refere', 'o', '§', '4º', ',', 'o', 'proprietário', 'fará', 'jus', 'à', 'indenização', 'da', 'terra', 'nua', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,6º incidir demarcação propriedade justo título boa-fé indenização benfeitoria referir 4º proprietário jus indenização terra nuo,6º incid demarc propriedad just títul boa-fé inden benfeit ref 4º propriet ju inden terr nua,746
"art . 3º a divulgação de pesquisas relativas a condições sociais e econômicas de áreas determinadas deve ocorrer a intervalos regulares ou , quando não seja possível , em data determinada com anterioridade à realização da pesquisa , sob pena de multa .","['art', '.', '3º', 'a', 'divulgação', 'de', 'pesquisas', 'relativas', 'a', 'condições', 'sociais', 'e', 'econômicas', 'de', 'áreas', 'determinadas', 'deve', 'ocorrer', 'a', 'intervalos', 'regulares', 'ou', ',', 'quando', 'não', 'seja', 'possível', ',', 'em', 'data', 'determinada', 'com', 'anterioridade', 'à', 'realização', 'da', 'pesquisa', ',', 'sob', 'pena', 'de', 'multa', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,art 3º divulgação pesquisa relativo condição social econômico área determinar ocorrer intervalo regular ser data determinar anterioridade realização pesquisa pena multa,art 3º divulg pesquis relat cond soc econôm áre determin ocorr interval regul sej dat determin anterior realiz pesquis pen mult,747
"em janeiro de 2010 , ela saiu de curitiba para miami e , de lá , outro avião a levou até porto príncipe , capital do haiti , onde faria uma palestra sobre seu trabalho na pastoral , para um grupo de religiosos haitianos .","['em', 'janeiro', 'de', '2010', ',', 'ela', 'saiu', 'de', 'curitiba', 'para', 'miami', 'e', ',', 'de', 'lá', ',', 'outro', 'avião', 'a', 'levou', 'até', 'porto', 'príncipe', ',', 'capital', 'do', 'haiti', ',', 'onde', 'faria', 'uma', 'palestra', 'sobre', 'seu', 'trabalho', 'na', 'pastoral', ',', 'para', 'um', 'grupo', 'de', 'religiosos', 'haitianos', '.']","['O', 'B-DATA', 'I-DATA', 'I-DATA', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'I-LOCAL', 'O', 'O', 'O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O', 'O']",0,1,0,1,0,4,0,janeiro 2010 sair Curitiba Miami outro avião levar Porto príncipe capital haiti fazer palestra trabalho pastoral religioso haitiano,jan 2010 saiu curitib miam outr avi lev port príncip capit hait far palestr trabalh pastor religi haiti,748
