sentences,tokens,ner_tokens,FUNDAMENTO,DATA,ORGANIZACAO,PESSOA,PRODUTODELEI,LOCAL,EVENTO,lem_sentence,stem_sentence,id
luiz antônio corrêa ) dispõe sobre a profissão de guarda - parque .,"['luiz', 'antônio', 'corrêa', ')', 'dispõe', 'sobre', 'a', 'profissão', 'de', 'guarda', '-', 'parque', '.']","['B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'O']",0,0,0,2,0,0,0,Luiz Antônio Corrêa dispor profissão Guarda parque,luiz antôni corrê dispõ profiss guard parqu,1134
"nesses termos , e concordando com as argumentações favoráveis apresentadas pelo nobre parlamentar , peço vênia para adotá-las integralmente na presente proposição .","['nesses', 'termos', ',', 'e', 'concordando', 'com', 'as', 'argumentações', 'favoráveis', 'apresentadas', 'pelo', 'nobre', 'parlamentar', ',', 'peço', 'vênia', 'para', 'adotá-las', 'integralmente', 'na', 'presente', 'proposição', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,em esse termo concordar argumentação favorável apresentar nobre parlamentar peçar vênia adotá-las integralmente presente proposição,ness term concord argument favor apresent nobr parlament peç vên adotá-l integr pres propos,1135
"contudo , somente 300 delas mantêm parcerias com o governo federal , no âmbito do programa "" crack : é possível vencer "" .","['contudo', ',', 'somente', '300', 'delas', 'mantêm', 'parcerias', 'com', 'o', 'governo', 'federal', ',', 'no', 'âmbito', 'do', 'programa', '""', 'crack', ':', 'é', 'possível', 'vencer', '""', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O']",0,0,1,0,1,0,0,300 de elas manter parceria governo federal âmbito programa crack vencer,300 del mantêm parc govern feder âmbit program crack venc,1136
"os problemas ambientais ao contrário do que se imagina não estão distantes de nosso cotidiano , eles se fazem presente no meio urbano muito próximos de todos nós , nas grandes cidades ou até mesmo nas pequenas comunidades locais .","['os', 'problemas', 'ambientais', 'ao', 'contrário', 'do', 'que', 'se', 'imagina', 'não', 'estão', 'distantes', 'de', 'nosso', 'cotidiano', ',', 'eles', 'se', 'fazem', 'presente', 'no', 'meio', 'urbano', 'muito', 'próximos', 'de', 'todos', 'nós', ',', 'nas', 'grandes', 'cidades', 'ou', 'até', 'mesmo', 'nas', 'pequenas', 'comunidades', 'locais', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,problema ambiental contrário imaginar distante cotidiano presente urbano próximo cidade pequeno comunidade local,problem ambient contr imagin dist cotidi pres urban próx cidad pequen comunidad local,1137
"a prática contribui para a transmissão para a criança de inúmeros fatores de proteção e protege a mãe de problemas futuros , inclusive câncer de mama .","['a', 'prática', 'contribui', 'para', 'a', 'transmissão', 'para', 'a', 'criança', 'de', 'inúmeros', 'fatores', 'de', 'proteção', 'e', 'protege', 'a', 'mãe', 'de', 'problemas', 'futuros', ',', 'inclusive', 'câncer', 'de', 'mama', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,prática contribuir transmissão criança inúmero fator proteção proteger mãe problema futuro câncer mama,prát contribu transmiss crianç inúmer fat proteç proteg mãe problem futur cânc mam,1138
"ora , se uma agressão não está constatada oficialmente , como é possível que as autoridades , que não presenciaram o ocorrido , possam tomar as medidas necessárias contra o agressor ?","['ora', ',', 'se', 'uma', 'agressão', 'não', 'está', 'constatada', 'oficialmente', ',', 'como', 'é', 'possível', 'que', 'as', 'autoridades', ',', 'que', 'não', 'presenciaram', 'o', 'ocorrido', ',', 'possam', 'tomar', 'as', 'medidas', 'necessárias', 'contra', 'o', 'agressor', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,agressão constatado oficialmente autoridade presenciar ocorrer poder tomar medida necessário agressor,agress constat ofic autoridad presenci ocorr poss tom med necessár agres,1139
"referência esta agudamente ratificada pela oms – organização mundial de saúde e pela opas – organização pan-americana de saúde , bem como pelo ministério da saúde do brasil .","['referência', 'esta', 'agudamente', 'ratificada', 'pela', 'oms', '–', 'organização', 'mundial', 'de', 'saúde', 'e', 'pela', 'opas', '–', 'organização', 'pan-americana', 'de', 'saúde', ',', 'bem', 'como', 'pelo', 'ministério', 'da', 'saúde', 'do', 'brasil', '.']","['O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O']",0,0,3,0,0,0,0,referência agudamente ratificar oms organização mundial saúde opa organização pan-americano saúde ministério saúde Brasil,refer agud ratific om organiz mund saúd opa organiz pan-americ saúd minist saúd brasil,1140
"p l n .4 6 3 6 / 2 0 1 9 a p re s e n ta ç ã o : 2 1 / 0 8 / 2 0 1 9 1 6 : 4 2 3 no que se refere ao custo de capital não incorporado desde as prorrogações das concessões ( dezembro de 2012 ) até o processo tarifário de 2017 , a norma em questão estabeleceu que o mesmo deverá ser atualizado e remunerado pelo custo do capital próprio , real , do segmento de transmissão definido pela aneel nas metodologias de revisão tarifária periódica das receitas das concessionárias existentes ( § 3º ) .","['p', 'l', 'n', '.4', '6', '3', '6', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '1', '/', '0', '8', '/', '2', '0', '1', '9', '1', '6', ':', '4', '2', '3', 'no', 'que', 'se', 'refere', 'ao', 'custo', 'de', 'capital', 'não', 'incorporado', 'desde', 'as', 'prorrogações', 'das', 'concessões', '(', 'dezembro', 'de', '2012', ')', 'até', 'o', 'processo', 'tarifário', 'de', '2017', ',', 'a', 'norma', 'em', 'questão', 'estabeleceu', 'que', 'o', 'mesmo', 'deverá', 'ser', 'atualizado', 'e', 'remunerado', 'pelo', 'custo', 'do', 'capital', 'próprio', ',', 'real', ',', 'do', 'segmento', 'de', 'transmissão', 'definido', 'pela', 'aneel', 'nas', 'metodologias', 'de', 'revisão', 'tarifária', 'periódica', 'das', 'receitas', 'das', 'concessionárias', 'existentes', '(', '§', '3º', ')', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'I-DATA', 'I-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'B-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O']",0,2,1,0,1,0,0,p l n .4 6 3 6 2 0 1 9 p re s n ta ç ã 2 1 0 8 2 0 1 9 1 6 4 2 3 referir custo capital incorporar prorrogação concessão dezembro 2012 processo tarifário 2017 norma estabelecer atualizar remunerar custo capital real segmento transmissão definir aneel metodologia revisão tarifário periódico receita concessionária existente 3º,p l n .4 6 3 6 2 0 1 9 p re s n ta ç ã 2 1 0 8 2 0 1 9 1 6 4 2 3 ref cust capit incorpor prorrog concess dezembr 2012 process tarif 2017 norm estabelec atual remuner cust capit real segment transmiss defin aneel metodolog revis tarifár periód receit concessionár exist 3º,1141
"§ 1º as propostas deverão conter a biografia ou breve histórico da candidatura sugerida , com referência expressa às iniciativas relevantes de combate à violência contra a mulher que justificariam a outorga da medalha maria da penha . 2 § 2º as propostas deverão obedecer aos parâmetros e prazos divulgados pela secretaria da mulher da câmara dos deputados .","['§', '1º', 'as', 'propostas', 'deverão', 'conter', 'a', 'biografia', 'ou', 'breve', 'histórico', 'da', 'candidatura', 'sugerida', ',', 'com', 'referência', 'expressa', 'às', 'iniciativas', 'relevantes', 'de', 'combate', 'à', 'violência', 'contra', 'a', 'mulher', 'que', 'justificariam', 'a', 'outorga', 'da', 'medalha', 'maria', 'da', 'penha', '.', '2', '§', '2º', 'as', 'propostas', 'deverão', 'obedecer', 'aos', 'parâmetros', 'e', 'prazos', 'divulgados', 'pela', 'secretaria', 'da', 'mulher', 'da', 'câmara', 'dos', 'deputados', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O']",0,0,1,0,1,0,0,1º proposta dever conter biografia histórico candidatura sugerer referência expresso iniciativa relevante combate violência mulher justificar outorga medalha Maria Penha 2 2º proposta dever obedecer parâmetro prazo divulgar secretaria mulher câmara deputado,1º propost dev cont biograf histór candidat suger refer express inici relev combat viol mulh justific outorg medalh mar penh 2 2º propost dev obedec parâmetr praz divulg secret mulh câm deput,1142
deputado alceu moreira 2011 _ 14494,"['deputado', 'alceu', 'moreira', '2011', '_', '14494']","['B-PESSOA', 'B-PESSOA', 'I-PESSOA', 'B-DATA', 'O', 'O']",0,1,0,2,0,0,0,deputado alceu Moreira 2011 14494,deput alc mor 2011 14494,1143
justificação a moda de fórmulas lácteas para crianças e mamadeiras fez com que a amamentação ao peito caísse em desuso até recentemente .,"['justificação', 'a', 'moda', 'de', 'fórmulas', 'lácteas', 'para', 'crianças', 'e', 'mamadeiras', 'fez', 'com', 'que', 'a', 'amamentação', 'ao', 'peito', 'caísse', 'em', 'desuso', 'até', 'recentemente', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,justificação moda fórmula lácteo criança mamadeira amamentação peito caír desuso recentemente,justific mod fórmul lácte crianç mamad amament peit caíss desus recent,1144
"§ 1º o valor mínimo de cada prestação será de : i – r $ 50,00 ( cinquenta reais ) , no caso de pessoa física ; e ii – r $ 100,00 ( cem reais ) , no caso de pessoa jurídica . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . ”","['§', '1º', 'o', 'valor', 'mínimo', 'de', 'cada', 'prestação', 'será', 'de', ':', 'i', '–', 'r', '$', '50,00', '(', 'cinquenta', 'reais', ')', ',', 'no', 'caso', 'de', 'pessoa', 'física', ';', 'e', 'ii', '–', 'r', '$', '100,00', '(', 'cem', 'reais', ')', ',', 'no', 'caso', 'de', 'pessoa', 'jurídica', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '”']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,"1º mínimo prestação ser i r $ 50,00 cinquenta real caso pessoa físico ii r $ 100,00 cem real caso pessoa jurídico","1º mín prest ser i r $ 50,00 cinquent real cas pesso físic ii r $ 100,00 cem real cas pesso juríd",1145
"mais do que a condenação de seu agressor , a luta de maria da penha fez com que a comissão interamericana de direitos humanos da organização dos estados americanos ( oea ) condenasse , em 2001 , o brasil por negligência , omissão e tolerância em relação à violência doméstica contra mulheres e recomendasse a adoção de políticas públicas voltadas à prevenção , punição e erradicação da violência contra a mulher .","['mais', 'do', 'que', 'a', 'condenação', 'de', 'seu', 'agressor', ',', 'a', 'luta', 'de', 'maria', 'da', 'penha', 'fez', 'com', 'que', 'a', 'comissão', 'interamericana', 'de', 'direitos', 'humanos', 'da', 'organização', 'dos', 'estados', 'americanos', '(', 'oea', ')', 'condenasse', ',', 'em', '2001', ',', 'o', 'brasil', 'por', 'negligência', ',', 'omissão', 'e', 'tolerância', 'em', 'relação', 'à', 'violência', 'doméstica', 'contra', 'mulheres', 'e', 'recomendasse', 'a', 'adoção', 'de', 'políticas', 'públicas', 'voltadas', 'à', 'prevenção', ',', 'punição', 'e', 'erradicação', 'da', 'violência', 'contra', 'a', 'mulher', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'I-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'B-DATA', 'O', 'O', 'B-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,1,0,1,1,1,0,condenação agressor luta Maria Penha comissão interamericano direito humano organização Estados americanos oea condenar 2001 Brasil negligência omissão tolerância violência doméstico mulher recomendar adoção política público voltar prevenção punição erradicação violência mulher,conden agres lut mar penh comiss interameric direit human organiz est americ oea conden 2001 brasil neglig omiss toler viol domést mulh recomend adoç polít públic volt prevenç pun erradic viol mulh,1146
"é notório que as pessoas idosas , em geral , são muito mais vulneráveis a doenças e acidentes , e que essa vulnerabilidade aumenta com o avançar da idade .","['é', 'notório', 'que', 'as', 'pessoas', 'idosas', ',', 'em', 'geral', ',', 'são', 'muito', 'mais', 'vulneráveis', 'a', 'doenças', 'e', 'acidentes', ',', 'e', 'que', 'essa', 'vulnerabilidade', 'aumenta', 'com', 'o', 'avançar', 'da', 'idade', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,notório pessoa idoso vulnerável doença acidente vulnerabilidade aumentar avançar idade,notóri pesso idos vulnerável doenç acid vulner aument avanç idad,1147
o congresso nacional decreta : art . 1º esta lei veda a comercialização de calçados femininos equipados com saltos altos destinados a crianças .,"['o', 'congresso', 'nacional', 'decreta', ':', 'art', '.', '1º', 'esta', 'lei', 'veda', 'a', 'comercialização', 'de', 'calçados', 'femininos', 'equipados', 'com', 'saltos', 'altos', 'destinados', 'a', 'crianças', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,congresso nacional decretar art 1º lei vedar comercialização calçado feminino equipar salto alto destinar criança,congress nacion decret art 1º lei ved comerci calç feminin equip salt alt destin crianç,1148
"além disso , um trabalhador brasileiro não pode receber menos do que for pago a um trabalhador estrangeiro no mesmo cargo e / ou função .","['além', 'disso', ',', 'um', 'trabalhador', 'brasileiro', 'não', 'pode', 'receber', 'menos', 'do', 'que', 'for', 'pago', 'a', 'um', 'trabalhador', 'estrangeiro', 'no', 'mesmo', 'cargo', 'e', '/', 'ou', 'função', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,trabalhador brasileiro receber pagar trabalhador estrangeiro cargo função,trabalh brasil receb pag trabalh estrang carg funç,1149
vii – desenvolver atividades de agroturismo ou turismo rural,"['vii', '–', 'desenvolver', 'atividades', 'de', 'agroturismo', 'ou', 'turismo', 'rural']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,vii desenvolver atividade agroturismo turismo rural,vii desenvolv ativ agrotur tur rural,1150
"angela amin ) altera a lei nº 10.292 , de 2001 , para denominar “ rodovia dra .","['angela', 'amin', ')', 'altera', 'a', 'lei', 'nº', '10.292', ',', 'de', '2001', ',', 'para', 'denominar', '“', 'rodovia', 'dra', '.']","['B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",1,0,0,1,0,0,0,Angela Amin alterar lei nº 10.292 2001 denominar rodovia dra,angel amin alt lei nº 10.292 2001 denomin rodov dra,1151
"em outra perspectiva , a pesquisa “ visível e invisível : a vitimização de mulheres no brasil ” , realizada pelo datafolha em 2016 , constatou que : ( i ) para 73% da população brasileira a violência contra a mulher aumentou nos últimos 10 anos ; ( ii ) 66% da população já presenciou uma mulher sendo vítima de algum tipo de violência ; ( iii ) 29% das mulheres reportaram ter sofrido ao menos algum tipo de violência nos últimos 12 meses ; ( iv ) a maioria dos agressores ( 61% ) são pessoas conhecidas da vítima , em especial cônjuge / companheiro / namorado e ex-cônjuge / ex-companheiro / ex - namorado ; ( v ) 43% dos casos de violência contra mulher ocorreram em casa ; 4 ( vi ) na maioria dos casos as mulheres não tomam atitude frente à violência sofrida , visto que 52% reportaram que não fizeram nada ; ( vii ) 40% das mulheres relataram ter sofrido algum tipo de assédio , sendo o tipo mais frequente o recebimento de comentários desrespeitosos a andar na rua .","['em', 'outra', 'perspectiva', ',', 'a', 'pesquisa', '“', 'visível', 'e', 'invisível', ':', 'a', 'vitimização', 'de', 'mulheres', 'no', 'brasil', '”', ',', 'realizada', 'pelo', 'datafolha', 'em', '2016', ',', 'constatou', 'que', ':', '(', 'i', ')', 'para', '73%', 'da', 'população', 'brasileira', 'a', 'violência', 'contra', 'a', 'mulher', 'aumentou', 'nos', 'últimos', '10', 'anos', ';', '(', 'ii', ')', '66%', 'da', 'população', 'já', 'presenciou', 'uma', 'mulher', 'sendo', 'vítima', 'de', 'algum', 'tipo', 'de', 'violência', ';', '(', 'iii', ')', '29%', 'das', 'mulheres', 'reportaram', 'ter', 'sofrido', 'ao', 'menos', 'algum', 'tipo', 'de', 'violência', 'nos', 'últimos', '12', 'meses', ';', '(', 'iv', ')', 'a', 'maioria', 'dos', 'agressores', '(', '61%', ')', 'são', 'pessoas', 'conhecidas', 'da', 'vítima', ',', 'em', 'especial', 'cônjuge', '/', 'companheiro', '/', 'namorado', 'e', 'ex-cônjuge', '/', 'ex-companheiro', '/', 'ex', '-', 'namorado', ';', '(', 'v', ')', '43%', 'dos', 'casos', 'de', 'violência', 'contra', 'mulher', 'ocorreram', 'em', 'casa', ';', '4', '(', 'vi', ')', 'na', 'maioria', 'dos', 'casos', 'as', 'mulheres', 'não', 'tomam', 'atitude', 'frente', 'à', 'violência', 'sofrida', ',', 'visto', 'que', '52%', 'reportaram', 'que', 'não', 'fizeram', 'nada', ';', '(', 'vii', ')', '40%', 'das', 'mulheres', 'relataram', 'ter', 'sofrido', 'algum', 'tipo', 'de', 'assédio', ',', 'sendo', 'o', 'tipo', 'mais', 'frequente', 'o', 'recebimento', 'de', 'comentários', 'desrespeitosos', 'a', 'andar', 'na', 'rua', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'O', 'B-DATA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,1,1,0,1,0,0,perspectiva pesquisa visível invisível vitimização mulher Brasil realizar datafolha 2016 constatar i 73 população brasileiro violência mulher aumentar último 10 ano ii 66 população presenciar mulher ser vítima algum violência iii 29 mulher reportar sofrer algum violência último 12 iv agressor 61 pessoa conhecer vítima especial cônjuge companheiro namorar ex-cônjuge ex-companheiro ex namorado v 43 caso violência mulher ocorrer casa 4 ver caso mulher tomar atitude frente violência sofrer ver 52 reportar fazer vii 40 mulher relatar sofrer algum assédio ser frequente recebimento comentário desrespeitoso andar rua,perspec pesquis vis invis vitim mulh brasil realiz datafolh 2016 constat i 73 popul brasil viol mulh aument últ 10 ano ii 66 popul presenci mulh send vítim algum viol iii 29 mulh report sofr algum viol últ 12 iv agres 61 pesso conhec vítim espec cônjug companh namor ex-cônjug ex-companh ex namor v 43 cas viol mulh ocorr cas 4 vi cas mulh tom atitud frent viol sofr vist 52 report fiz vii 40 mulh relat sofr algum assédi send frequ receb coment desrespeit and rua,1152
deputado professor victório galli pmdb - mt 2012 _ 18160,"['deputado', 'professor', 'victório', 'galli', 'pmdb', '-', 'mt', '2012', '_', '18160']","['B-PESSOA', 'B-PESSOA', 'B-PESSOA', 'I-PESSOA', 'B-ORGANIZACAO', 'O', 'B-LOCAL', 'B-DATA', 'O', 'O']",0,1,1,3,0,1,0,deputado professor victório galli pmdb mt 2012 18160,deput profes victóri gall pmdb mt 2012 18160,1153
"mas temos que pensar principalmente nos milhões de cidadãos brasileiros , principalmente os 40% ( quarenta por cento ) mais carentes , para os quais o celular pré-pago é a alternativa para lhes garantir o contato com seus amigos e familiares , quando presos ao trânsito ou outras dificuldades típicas do dia-a-dia , e mais frequentemente com seus empregadores .","['mas', 'temos', 'que', 'pensar', 'principalmente', 'nos', 'milhões', 'de', 'cidadãos', 'brasileiros', ',', 'principalmente', 'os', '40%', '(', 'quarenta', 'por', 'cento', ')', 'mais', 'carentes', ',', 'para', 'os', 'quais', 'o', 'celular', 'pré-pago', 'é', 'a', 'alternativa', 'para', 'lhes', 'garantir', 'o', 'contato', 'com', 'seus', 'amigos', 'e', 'familiares', ',', 'quando', 'presos', 'ao', 'trânsito', 'ou', 'outras', 'dificuldades', 'típicas', 'do', 'dia-a-dia', ',', 'e', 'mais', 'frequentemente', 'com', 'seus', 'empregadores', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O']",0,0,0,1,0,0,0,pensar principalmente milhão cidadão brasileiro principalmente 40 quarenta carente celular pré-pago alternativa eles garantir contato amigo familiar presos trânsito dificuldade típico dia-a-dia frequentemente empregador,pens princip milhã cidad brasil princip 40 quarent carent celul pré-pag altern lhe garant contat amig famili pres trânsit dificuldad típic dia-a-d frequ empreg,1154
