sentences,tokens,ner_tokens,FUNDAMENTO,DATA,ORGANIZACAO,PESSOA,PRODUTODELEI,LOCAL,EVENTO,lem_sentence,stem_sentence,id
"moreira mendes e outros ) altera os artigos 23 , 24 , 185 e 187 e acrescenta o art . 187 - a à constituição federal .","['moreira', 'mendes', 'e', 'outros', ')', 'altera', 'os', 'artigos', '23', ',', '24', ',', '185', 'e', '187', 'e', 'acrescenta', 'o', 'art', '.', '187', '-', 'a', 'à', 'constituição', 'federal', '.']","['B-PESSOA', 'I-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'O']",1,0,0,1,0,0,0,Moreira Mendes alterar artigo 23 24 185 187 acrescentar art 187 constituição federal,mor mend alt artig 23 24 185 187 acrescent art 187 constitu feder,787
o benefício já concedido a qualquer membro da família nos termos do caput não será computado para os fins do cálculo da renda familiar per capita a que se refere a loas .,"['o', 'benefício', 'já', 'concedido', 'a', 'qualquer', 'membro', 'da', 'família', 'nos', 'termos', 'do', 'caput', 'não', 'será', 'computado', 'para', 'os', 'fins', 'do', 'cálculo', 'da', 'renda', 'familiar', 'per', 'capita', 'a', 'que', 'se', 'refere', 'a', 'loas', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'O']",1,0,0,0,0,0,0,benefício concedir membro família termo caput ser computar fim cálculo renda familiar per capita referir loa,benefíci conced membr famíl term caput ser comput fim cálcul rend famili per capit ref loa,788
a dispensa de empregado maior de 50 ( cinquenta ) anos de idade somente poderá ocorrer após a contratação de outro empregado nessa mesma faixa etária . ”,"['a', 'dispensa', 'de', 'empregado', 'maior', 'de', '50', '(', 'cinquenta', ')', 'anos', 'de', 'idade', 'somente', 'poderá', 'ocorrer', 'após', 'a', 'contratação', 'de', 'outro', 'empregado', 'nessa', 'mesma', 'faixa', 'etária', '.', '”']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,dispensa empregado 50 cinquenta ano idade ocorrer contratação outro empregado mesmo faixa etário,dispens empreg 50 cinquent ano idad ocorr contrat outr empreg mesm faix etár,789
"justificação o objetivo do presente projeto é flexibilizar o parcelamento de débitos para com a fazenda nacional , tornando-o mais atrativo para os contribuintes que têm dificuldades para manter em dia suas obrigações tributárias .","['justificação', 'o', 'objetivo', 'do', 'presente', 'projeto', 'é', 'flexibilizar', 'o', 'parcelamento', 'de', 'débitos', 'para', 'com', 'a', 'fazenda', 'nacional', ',', 'tornando-o', 'mais', 'atrativo', 'para', 'os', 'contribuintes', 'que', 'têm', 'dificuldades', 'para', 'manter', 'em', 'dia', 'suas', 'obrigações', 'tributárias', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,1,0,0,0,0,justificação objetivo presente projeto flexibilizar parcelamento débito fazenda nacional tornar ele atrativo contribuinte dificuldade manter dia obrigação tributário,justific obje pres projet flexibil parcel débit fazend nacion tornando- atra contribuint dificuldad mant dia obrig tributár,790
"o empregado e o empregador poderão celebrar acordo extrajudicial por meio de escritura pública , desde que representados por advogados e observado o disposto nos parágrafos 1º e 2º do art . 855 - b e no art . 855 - c deste capítulo","['o', 'empregado', 'e', 'o', 'empregador', 'poderão', 'celebrar', 'acordo', 'extrajudicial', 'por', 'meio', 'de', 'escritura', 'pública', ',', 'desde', 'que', 'representados', 'por', 'advogados', 'e', 'observado', 'o', 'disposto', 'nos', 'parágrafos', '1º', 'e', '2º', 'do', 'art', '.', '855', '-', 'b', 'e', 'no', 'art', '.', '855', '-', 'c', 'deste', 'capítulo']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,empregado empregador poder celebrar acordo extrajudicial escritura público representar advogado observar disposto parágrafo 1º 2º art 855 b art 855 c capítulo,empreg empreg pod celebr acord extrajudic escrit públic represent advog observ dispost parágraf 1º 2º art 855 b art 855 c capítul,791
"o congresso nacional decreta : art . 1º esta lei altera dispositivos da lei nº 9.433 , de 8 de janeiro de 1997 , que institui a política nacional de recursos hídricos , para destinar parcela da cobrança do uso de recursos hídricos para municípios cujos territórios contribuem para a formação da respectiva bacia hidrográfica .","['o', 'congresso', 'nacional', 'decreta', ':', 'art', '.', '1º', 'esta', 'lei', 'altera', 'dispositivos', 'da', 'lei', 'nº', '9.433', ',', 'de', '8', 'de', 'janeiro', 'de', '1997', ',', 'que', 'institui', 'a', 'política', 'nacional', 'de', 'recursos', 'hídricos', ',', 'para', 'destinar', 'parcela', 'da', 'cobrança', 'do', 'uso', 'de', 'recursos', 'hídricos', 'para', 'municípios', 'cujos', 'territórios', 'contribuem', 'para', 'a', 'formação', 'da', 'respectiva', 'bacia', 'hidrográfica', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2,0,0,0,0,0,0,congresso nacional decretar art 1º lei alterar dispositivo lei nº 9.433 8 janeiro 1997 instituir política nacional recurso hídrico destinar parcela cobrança uso recurso hídrico município cujo território contribuir formação respectivo bacia hidrográfico,congress nacion decret art 1º lei alt disposi lei nº 9.433 8 jan 1997 institu polít nacion recurs hídr destin parcel cobranç uso recurs hídr municípi cuj territóri contribu form respec bac hidrográf,792
"foi desenhado de modo a passar pelos mais p l n .4 6 3 4 / 2 0 1 9 a p re s e n ta ç ã o : 2 1 / 0 8 / 2 0 1 9 1 6 : 2 9 2 interessantes atrativos turísticos locais , como a arquitetura , as cachoeiras , a flora e a fauna .","['foi', 'desenhado', 'de', 'modo', 'a', 'passar', 'pelos', 'mais', 'p', 'l', 'n', '.4', '6', '3', '4', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '1', '/', '0', '8', '/', '2', '0', '1', '9', '1', '6', ':', '2', '9', '2', 'interessantes', 'atrativos', 'turísticos', 'locais', ',', 'como', 'a', 'arquitetura', ',', 'as', 'cachoeiras', ',', 'a', 'flora', 'e', 'a', 'fauna', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,desenhar modo passar p l n .4 6 3 4 2 0 1 9 p re s n ta ç ã 2 1 0 8 2 0 1 9 1 6 2 9 2 interessante atrativo turístico local arquitetura cachoeira flora fauna,desenh mod pass p l n .4 6 3 4 2 0 1 9 p re s n ta ç ã 2 1 0 8 2 0 1 9 1 6 2 9 2 interess atra turís local arquitet cacho flor faun,793
"os estados , o distrito federal e os municípios estabelecerão normas complementares , elaboradas de forma democrática com suas escolas e docentes , de forma que sejam atendidos o disposto : i - no art . 12 , v , no que se refere aos meios para a recuperação dos alunos de menor rendimento , a partir de ações previstas no projeto político-pedagógico das escolas ; ii - no art .13 , iv , no tocante às estratégias de recuperação para os alunos de menor rendimento , por meio do planejamento das atividades docentes .","['os', 'estados', ',', 'o', 'distrito', 'federal', 'e', 'os', 'municípios', 'estabelecerão', 'normas', 'complementares', ',', 'elaboradas', 'de', 'forma', 'democrática', 'com', 'suas', 'escolas', 'e', 'docentes', ',', 'de', 'forma', 'que', 'sejam', 'atendidos', 'o', 'disposto', ':', 'i', '-', 'no', 'art', '.', '12', ',', 'v', ',', 'no', 'que', 'se', 'refere', 'aos', 'meios', 'para', 'a', 'recuperação', 'dos', 'alunos', 'de', 'menor', 'rendimento', ',', 'a', 'partir', 'de', 'ações', 'previstas', 'no', 'projeto', 'político-pedagógico', 'das', 'escolas', ';', 'ii', '-', 'no', 'art', '.13', ',', 'iv', ',', 'no', 'tocante', 'às', 'estratégias', 'de', 'recuperação', 'para', 'os', 'alunos', 'de', 'menor', 'rendimento', ',', 'por', 'meio', 'do', 'planejamento', 'das', 'atividades', 'docentes', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PESSOA', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,1,0,0,0,estado distrito federal município estabelecer norma complementar elaborar democrático escola docente ser atender disposto i art 12 v referir meio recuperação aluno rendimento ação prever projeto político-pedagógico escola ii art .13 iv tocante estratégia recuperação aluno rendimento planejamento atividade docente,est distrit feder municípi estabelec norm complement elabor democrá escol docent sej atend dispost i art 12 v ref mei recuper alun rend açõ prev projet político-pedagóg escol ii art .13 iv toc estratég recuper alun rend planej ativ docent,794
"é muito importante , portanto , que a discussão em torno desse tema seja retomada .","['é', 'muito', 'importante', ',', 'portanto', ',', 'que', 'a', 'discussão', 'em', 'torno', 'desse', 'tema', 'seja', 'retomada', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,importante discussão torno tema ser retomar,import discuss torn tem sej retom,795
"sala das sessões , deputado sérgio souza","['sala', 'das', 'sessões', ',', 'deputado', 'sérgio', 'souza']","['O', 'O', 'O', 'O', 'B-PESSOA', 'B-PESSOA', 'I-PESSOA']",0,0,0,2,0,0,0,sala sessão deputado Sérgio Souza,sal sess deput sérgi souz,796
são essas as razões pelas quais contamos com o apoio dos ilustres pares para a aprovação da presente proposição .,"['são', 'essas', 'as', 'razões', 'pelas', 'quais', 'contamos', 'com', 'o', 'apoio', 'dos', 'ilustres', 'pares', 'para', 'a', 'aprovação', 'da', 'presente', 'proposição', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,razão contar ilustr par aprovação presente proposição,ra cont ilustr par aprov pres propos,797
"o congresso nacional decreta : art . 1º toda pessoa , física ou jurídica , que utilize a imagem de um animal da fauna brasileira ou estrangeira em campanhas publicitárias com finalidade comercial , está obrigada a contribuir com o valor de 1% do volume de recursos investidos na campanha publicitária para o fundo de proteção animal de que trata o art . 2º desta lei .","['o', 'congresso', 'nacional', 'decreta', ':', 'art', '.', '1º', 'toda', 'pessoa', ',', 'física', 'ou', 'jurídica', ',', 'que', 'utilize', 'a', 'imagem', 'de', 'um', 'animal', 'da', 'fauna', 'brasileira', 'ou', 'estrangeira', 'em', 'campanhas', 'publicitárias', 'com', 'finalidade', 'comercial', ',', 'está', 'obrigada', 'a', 'contribuir', 'com', 'o', 'valor', 'de', '1%', 'do', 'volume', 'de', 'recursos', 'investidos', 'na', 'campanha', 'publicitária', 'para', 'o', 'fundo', 'de', 'proteção', 'animal', 'de', 'que', 'trata', 'o', 'art', '.', '2º', 'desta', 'lei', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'I-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,1,0,0,congresso nacional decretar art 1º pessoa físico jurídico utilizar imagem animal fauna brasileiro estrangeiro campanha publicitário finalidade comercial contribuir 1 volume recurso investir campanha publicitário fundo proteção animal tratar art 2º lei,congress nacion decret art 1º pesso físic juríd utiliz imag animal faun brasil estrang campanh publicitár final comerc contribu 1 volum recurs invest campanh publicitár fund proteç animal trat art 2º lei,798
"por essa razão , entendemos que o limite de enquadramento atualmente previsto deveria sofrer uma revisão anual que acompanhasse a evolução dos custos de mão de obra daquele ano específico .","['por', 'essa', 'razão', ',', 'entendemos', 'que', 'o', 'limite', 'de', 'enquadramento', 'atualmente', 'previsto', 'deveria', 'sofrer', 'uma', 'revisão', 'anual', 'que', 'acompanhasse', 'a', 'evolução', 'dos', 'custos', 'de', 'mão', 'de', 'obra', 'daquele', 'ano', 'específico', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,razão entender limite enquadramento atualmente prever dever sofrer revisão anual acompanhar evolução custo mão obra ano específico,ra entend limit enquadr atual previst dev sofr revis anual acompanh evoluç cust mão obr ano específ,799
"ocorre que grande parte dos pequenos negócios enquadrados no mei têm o seus custos vinculados ao salário-mínimo , em razão das exigências legais .","['ocorre', 'que', 'grande', 'parte', 'dos', 'pequenos', 'negócios', 'enquadrados', 'no', 'mei', 'têm', 'o', 'seus', 'custos', 'vinculados', 'ao', 'salário-mínimo', ',', 'em', 'razão', 'das', 'exigências', 'legais', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,2,0,0,ocorrer pequeno negócio enquadrar mei custo vincular salário-mínimo razão exigência legal,ocorr pequen negóci enquadr mei cust vincul salário-mín ra exig legal,800
"o congresso nacional decreta : art . 1º esta lei altera o decreto-lei nº 2.848 , de 7 de dezembro de 1940 – código penal , para tornar imprescritível o crime de estupro de vulnerável .","['o', 'congresso', 'nacional', 'decreta', ':', 'art', '.', '1º', 'esta', 'lei', 'altera', 'o', 'decreto-lei', 'nº', '2.848', ',', 'de', '7', 'de', 'dezembro', 'de', '1940', '–', 'código', 'penal', ',', 'para', 'tornar', 'imprescritível', 'o', 'crime', 'de', 'estupro', 'de', 'vulnerável', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'B-FUNDAMENTO', 'I-FUNDAMENTO', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",2,0,0,0,0,0,0,congresso nacional decretar art 1º lei alterar decreto-lei nº 2.848 7 dezembro 1940 código penal tornar imprescritível crime estupro vulnerável,congress nacion decret art 1º lei alt decreto-l nº 2.848 7 dezembr 1940 códig penal torn imprescrit crim estupr vulnerável,801
( nr ) “ art . 241 . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,"['(', 'nr', ')', '“', 'art', '.', '241', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,nr art 241,nr art 241,802
p l n .4 5 8 0 / 2 0 1 9 a p re s e n ta ç ã o : 2 0 / 0 8 / 2 0 1 9 1 5 : 4 9 2,"['p', 'l', 'n', '.4', '5', '8', '0', '/', '2', '0', '1', '9', 'a', 'p', 're', 's', 'e', 'n', 'ta', 'ç', 'ã', 'o', ':', '2', '0', '/', '0', '8', '/', '2', '0', '1', '9', '1', '5', ':', '4', '9', '2']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,p l n .4 5 8 0 2 0 1 9 p re s n ta ç ã 2 0 0 8 2 0 1 9 1 5 4 9 2,p l n .4 5 8 0 2 0 1 9 p re s n ta ç ã 2 0 0 8 2 0 1 9 1 5 4 9 2,803
"art . 6º esta lei entra em vigor no prazo de 180 ( cento e oitenta ) dias , contado da data de sua publicação .","['art', '.', '6º', 'esta', 'lei', 'entra', 'em', 'vigor', 'no', 'prazo', 'de', '180', '(', 'cento', 'e', 'oitenta', ')', 'dias', ',', 'contado', 'da', 'data', 'de', 'sua', 'publicação', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,art 6º lei entrar vigor prazo 180 oitenta dia contar data publicação,art 6º lei entr vig praz 180 oitent dia cont dat public,804
nossa intenção ao apresentar este projeto de lei é focar a questão da propaganda de álcool no ato criminoso de dirigir embriagado .,"['nossa', 'intenção', 'ao', 'apresentar', 'este', 'projeto', 'de', 'lei', 'é', 'focar', 'a', 'questão', 'da', 'propaganda', 'de', 'álcool', 'no', 'ato', 'criminoso', 'de', 'dirigir', 'embriagado', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,0,0,0,intenção apresentar projeto lei focar propaganda álcool ato criminoso dirigir embriagar,intenç apresent projet lei foc propagand álcool ato crimin dirig embriag,805
"embora a reserva legal esteja sujeita a uso limitado e seja igualmente provedora de importantes serviços ambientais , julgamos necessário aprofundar o debate quanto à conveniência de associar a área ao psa – o que certamente poderá ocorrer durante a tramitação e o aperfeiçoamento da proposição legislativa , se acolhida pelos ilustres pares .","['embora', 'a', 'reserva', 'legal', 'esteja', 'sujeita', 'a', 'uso', 'limitado', 'e', 'seja', 'igualmente', 'provedora', 'de', 'importantes', 'serviços', 'ambientais', ',', 'julgamos', 'necessário', 'aprofundar', 'o', 'debate', 'quanto', 'à', 'conveniência', 'de', 'associar', 'a', 'área', 'ao', 'psa', '–', 'o', 'que', 'certamente', 'poderá', 'ocorrer', 'durante', 'a', 'tramitação', 'e', 'o', 'aperfeiçoamento', 'da', 'proposição', 'legislativa', ',', 'se', 'acolhida', 'pelos', 'ilustres', 'pares', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-PRODUTODELEI', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']",0,0,0,0,1,0,0,reserva legal estar sujeito uso limitar ser igualmente provedora importante serviço ambiental julgar necessário aprofundar debate conveniência associar psa ocorrer durante tramitação aperfeiçoamento proposição legislativo acolher ilustr par,reserv legal estej sujeit uso limit sej igual prov import serviç ambient julg necess aprofund debat conveni associ psa ocorr dur tramit aperfeiço propos legisl acolh ilustr par,806
"lang = pt-br 4 ibidem 5 http : / / www.administradores.com.br / artigos / negocios / a-relacao-comercial-brasil-x-africa / 90450 / 6 http : / / br.advfn.com / jornal / 2015 / 04 / exportacao-todos-os-principais-parceiros-comerciais-do - brasil-compraram-menos-em-fevereiro-de - 2015 4 dessa forma , contamos com os nobres pares para a aprovação de nossa proposta , em nome do fortalecimento e da ampliação das relações interparlamentares entre o brasil e a união africana .","['lang', '=', 'pt-br', '4', 'ibidem', '5', 'http', ':', '/', '/', 'www.administradores.com.br', '/', 'artigos', '/', 'negocios', '/', 'a-relacao-comercial-brasil-x-africa', '/', '90450', '/', '6', 'http', ':', '/', '/', 'br.advfn.com', '/', 'jornal', '/', '2015', '/', '04', '/', 'exportacao-todos-os-principais-parceiros-comerciais-do', '-', 'brasil-compraram-menos-em-fevereiro-de', '-', '2015', '4', 'dessa', 'forma', ',', 'contamos', 'com', 'os', 'nobres', 'pares', 'para', 'a', 'aprovação', 'de', 'nossa', 'proposta', ',', 'em', 'nome', 'do', 'fortalecimento', 'e', 'da', 'ampliação', 'das', 'relações', 'interparlamentares', 'entre', 'o', 'brasil', 'e', 'a', 'união', 'africana', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'B-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'I-LOCAL', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-LOCAL', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'O']",0,0,1,0,0,3,0,Lang = pt-br 4 ibidir 5 http www.administradores.com.br artigo negocio A-relacao-comercial-brasil-x-africa 90450 6 http br.advfn.com jornal 2015 04 exportacao-todos-os-principais-parceiros-comerciais-do brasil-compraram-menos-em-fevereiro-de 2015 4 contar nobre par aprovação proposta nome fortalecimento ampliação relação interparlamentar Brasil União africano,lang = pt-br 4 ibid 5 http www.administradores.com.br artig negoci a-relacao-comercial-brasil-x-afr 90450 6 http br.advfn.com jorn 2015 04 exportacao-todos-os-principais-parceiros-comerciais-d brasil-compraram-menos-em-fevereiro-d 2015 4 cont nobr par aprov propost nom fortalec ampli relaç interparlament brasil uni afric,807
"o visto concedido pela autoridade consular configura mera expectativa de direito , podendo a entrada , a estada ou o registro do estrangeiro ser obstado ocorrendo qualquer dos casos do artigo 7º , ou a inconveniência de sua presença no território nacional , após decisão transitada em julgado no supremo tribunal federal . ”","['o', 'visto', 'concedido', 'pela', 'autoridade', 'consular', 'configura', 'mera', 'expectativa', 'de', 'direito', ',', 'podendo', 'a', 'entrada', ',', 'a', 'estada', 'ou', 'o', 'registro', 'do', 'estrangeiro', 'ser', 'obstado', 'ocorrendo', 'qualquer', 'dos', 'casos', 'do', 'artigo', '7º', ',', 'ou', 'a', 'inconveniência', 'de', 'sua', 'presença', 'no', 'território', 'nacional', ',', 'após', 'decisão', 'transitada', 'em', 'julgado', 'no', 'supremo', 'tribunal', 'federal', '.', '”']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B-ORGANIZACAO', 'I-ORGANIZACAO', 'I-ORGANIZACAO', 'O', 'O']",0,0,1,0,0,0,0,visto concedir autoridade consular configurar mero expectativa direito poder entrada estada registro estrangeiro obstar ocorrer caso artigo 7º inconveniência presença território nacional decisão transitar julgar Supremo tribunal federal,vist conced autoridad consul config mer expect direit pod entr est registr estrang obst ocorr cas artig 7º inconveni presenç territóri nacion decis transit julg supr tribun feder,808
